5Year Mean TMAX,5Year Mean TMIN,5Year Mean PRCP,5Year Mean TAVG
11.040133202625729,-0.1920888672895249,118.2067439729786,5.424313971068353
13.46618155803155,1.6130613166439773,139.0238123758433,7.539720154398557
17.335458518966313,4.216782684984418,96.90151434251894,10.776134191949833
21.435884055566227,7.435986628086124,116.90344181416347,14.436675402891712
24.866808471544715,12.761048910569105,116.49928292682925,18.813878341463415
28.056100669562,16.842994888760266,126.03520730189,22.45028866533143
30.841654078153688,19.952911880409125,137.93268554943614,25.397340020980856
29.820348125186733,19.395419044357403,160.33303131863357,24.607865243216427
27.13634495281939,15.661818656351889,108.48145321186557,21.399795942999976
22.448403052775426,10.00322923585728,93.42146255778422,16.225686988606398
16.51275200387655,3.273850062594078,89.77574147389186,9.893817958386995
13.1097142030013,0.764562168655717,115.51052729528536,6.937254826893536
